id,year,Var1,Value1,Var2,Value2,doy_diff
CB,1991,stratoff,253,iceon,330,77
CB,1991,energy,197,iceon,330,133
CB,1991,stability,154,iceon,330,176
CB,1991,anoxia,81,iceon,330,249
CB,1991,daphnia,168,iceon,330,162
CB,1991,iceon,330,iceon,330,0
CB,1991,iceoff,102,iceon,330,228
CB,1991,chla,81,iceon,330,249
CB,1991,doc,150.846153846154,iceon,330,179.153846153846
CB,1991,clearwater,NA,iceon,330,NA
CB,1992,straton,125,iceon,308,183
CB,1992,stratoff,267,iceon,308,41
CB,1992,energy,209,iceon,308,99
CB,1992,stability,156,iceon,308,152
CB,1992,anoxia,56,iceon,308,252
CB,1992,daphnia,207,iceon,308,101
CB,1992,iceon,308,iceon,308,0
CB,1992,iceoff,115,iceon,308,193
CB,1992,chla,267,iceon,308,41
CB,1992,doc,196.357142857143,iceon,308,111.642857142857
CB,1992,clearwater,NA,iceon,308,NA
CB,1993,straton,124,iceon,311,187
CB,1993,stratoff,279,iceon,311,32
CB,1993,energy,237,iceon,311,74
CB,1993,stability,193,iceon,311,118
CB,1993,anoxia,82,iceon,311,229
CB,1993,daphnia,166,iceon,311,145
CB,1993,iceon,311,iceon,311,0
CB,1993,iceoff,116,iceon,311,195
CB,1993,chla,14,iceon,311,297
CB,1993,doc,180,iceon,311,131
CB,1993,clearwater,NA,iceon,311,NA
CB,1994,straton,122,iceon,312,190
CB,1994,stratoff,263,iceon,312,49
CB,1994,energy,180,iceon,312,132
CB,1994,stability,165,iceon,312,147
CB,1994,anoxia,17,iceon,312,295
CB,1994,daphnia,165,iceon,312,147
CB,1994,iceon,312,iceon,312,0
CB,1994,iceoff,106,iceon,312,206
CB,1994,chla,223,iceon,312,89
CB,1994,doc,163.055555555556,iceon,312,148.944444444444
CB,1994,clearwater,NA,iceon,312,NA
CB,1995,straton,122,iceon,327,205
CB,1995,stratoff,277,iceon,327,50
CB,1995,energy,234,iceon,327,93
CB,1995,stability,178,iceon,327,149
CB,1995,anoxia,205,iceon,327,122
CB,1995,iceon,327,iceon,327,0
CB,1995,iceoff,104,iceon,327,223
CB,1995,chla,12,iceon,327,315
CB,1995,doc,184.95,iceon,327,142.05
CB,1995,clearwater,NA,iceon,327,NA
CB,1995,daphnia,NA,iceon,327,NA
CB,1996,straton,129,iceon,311,182
CB,1996,stratoff,275,iceon,311,36
CB,1996,energy,249,iceon,311,62
CB,1996,stability,190,iceon,311,121
CB,1996,anoxia,51,iceon,311,260
CB,1996,daphnia,310,iceon,311,1
CB,1996,iceon,311,iceon,311,0
CB,1996,iceoff,126,iceon,311,185
CB,1996,chla,177,iceon,311,134
CB,1996,doc,170.235294117647,iceon,311,140.764705882353
CB,1996,clearwater,NA,iceon,311,NA
CB,1997,straton,127,iceon,316,189
CB,1997,stratoff,238,iceon,316,78
CB,1997,energy,181,iceon,316,135
CB,1997,stability,153,iceon,316,163
CB,1997,anoxia,48,iceon,316,268
CB,1997,daphnia,238,iceon,316,78
CB,1997,iceon,316,iceon,316,0
CB,1997,iceoff,115,iceon,316,201
CB,1997,chla,13,iceon,316,303
CB,1997,doc,183.8,iceon,316,132.2
CB,1997,clearwater,NA,iceon,316,NA
CB,1998,straton,110,iceon,315,205
CB,1998,stratoff,251,iceon,315,64
CB,1998,energy,196,iceon,315,119
CB,1998,stability,167,iceon,315,148
CB,1998,anoxia,76,iceon,315,239
CB,1998,daphnia,222,iceon,315,93
CB,1998,iceon,315,iceon,315,0
CB,1998,iceoff,96,iceon,315,219
CB,1998,chla,196,iceon,315,119
CB,1998,doc,163.352941176471,iceon,315,151.647058823529
CB,1998,clearwater,NA,iceon,315,NA
CB,1999,straton,124,iceon,342,218
CB,1999,stratoff,278,iceon,342,64
CB,1999,energy,207,iceon,342,135
CB,1999,stability,207,iceon,342,135
CB,1999,anoxia,56,iceon,342,286
CB,1999,daphnia,181,iceon,342,161
CB,1999,iceon,342,iceon,342,0
CB,1999,iceoff,99,iceon,342,243
CB,1999,chla,19,iceon,342,323
CB,1999,doc,172.388888888889,iceon,342,169.611111111111
CB,1999,clearwater,NA,iceon,342,NA
CB,2000,straton,122,iceon,331,209
CB,2000,stratoff,305,iceon,331,26
CB,2000,energy,235,iceon,331,96
CB,2000,stability,166,iceon,331,165
CB,2000,anoxia,54,iceon,331,277
CB,2000,daphnia,166,iceon,331,165
CB,2000,iceon,331,iceon,331,0
CB,2000,iceoff,84,iceon,331,247
CB,2000,chla,235,iceon,331,96
CB,2000,doc,174.125,iceon,331,156.875
CB,2000,clearwater,NA,iceon,331,NA
CB,2001,straton,123,iceon,322,199
CB,2001,stratoff,275,iceon,322,47
CB,2001,energy,220,iceon,322,102
CB,2001,stability,205,iceon,322,117
CB,2001,anoxia,60,iceon,322,262
CB,2001,daphnia,192,iceon,322,130
CB,2001,iceon,322,iceon,322,0
CB,2001,iceoff,108,iceon,322,214
CB,2001,chla,262,iceon,322,60
CB,2001,doc,194.733333333333,iceon,322,127.26666666666699
CB,2001,clearwater,NA,iceon,322,NA
CB,2002,straton,128,iceon,341,213
CB,2002,stratoff,253,iceon,341,88
CB,2002,energy,198,iceon,341,143
CB,2002,stability,182,iceon,341,159
CB,2002,anoxia,92,iceon,341,249
CB,2002,daphnia,169,iceon,341,172
CB,2002,iceon,341,iceon,341,0
CB,2002,iceoff,107,iceon,341,234
CB,2002,chla,266,iceon,341,75
CB,2002,doc,168.222222222222,iceon,341,172.777777777778
CB,2002,clearwater,NA,iceon,341,NA
CB,2003,straton,121,iceon,318,197
CB,2003,stratoff,261,iceon,318,57
CB,2003,energy,230,iceon,318,88
CB,2003,stability,189,iceon,318,129
CB,2003,anoxia,51,iceon,318,267
CB,2003,daphnia,203,iceon,318,115
CB,2003,iceon,318,iceon,318,0
CB,2003,iceoff,104,iceon,318,214
CB,2003,chla,216,iceon,318,102
CB,2003,doc,181.631578947368,iceon,318,136.368421052632
CB,2003,clearwater,NA,iceon,318,NA
CB,2004,straton,119,iceon,310,191
CB,2004,stratoff,273,iceon,310,37
CB,2004,energy,217,iceon,310,93
CB,2004,stability,202,iceon,310,108
CB,2004,anoxia,190,iceon,310,120
CB,2004,daphnia,287,iceon,310,23
CB,2004,iceon,310,iceon,310,0
CB,2004,iceoff,107,iceon,310,203
CB,2004,chla,313,iceon,310,-3
CB,2004,doc,170.166666666667,iceon,310,139.833333333333
CB,2004,clearwater,NA,iceon,310,NA
CB,2005,straton,108,iceon,327,219
CB,2005,stratoff,279,iceon,327,48
CB,2005,energy,194,iceon,327,133
CB,2005,stability,194,iceon,327,133
CB,2005,anoxia,59,iceon,327,268
CB,2005,daphnia,221,iceon,327,106
CB,2005,iceon,327,iceon,327,0
CB,2005,iceoff,101,iceon,327,226
CB,2005,chla,12,iceon,327,315
CB,2005,doc,174.785714285714,iceon,327,152.214285714286
CB,2005,clearwater,NA,iceon,327,NA
CB,2006,straton,108,iceon,321,213
CB,2006,stratoff,276,iceon,321,45
CB,2006,energy,193,iceon,321,128
CB,2006,stability,193,iceon,321,128
CB,2006,anoxia,12,iceon,321,309
CB,2006,daphnia,193,iceon,321,128
CB,2006,iceon,321,iceon,321,0
CB,2006,iceoff,101,iceon,321,220
CB,2006,chla,12,iceon,321,309
CB,2006,doc,164.1875,iceon,321,156.8125
CB,2006,clearwater,NA,iceon,321,NA
CB,2007,straton,113,iceon,334,221
CB,2007,stratoff,269,iceon,334,65
CB,2007,energy,212,iceon,334,122
CB,2007,stability,169,iceon,334,165
CB,2007,anoxia,212,iceon,334,122
CB,2007,daphnia,169,iceon,334,165
CB,2007,iceon,334,iceon,334,0
CB,2007,iceoff,99,iceon,334,235
CB,2007,chla,22,iceon,334,312
CB,2007,doc,188,iceon,334,146
CB,2007,clearwater,NA,iceon,334,NA
CB,2008,straton,127,iceon,320,193
CB,2008,stratoff,311,iceon,320,9
CB,2008,energy,211,iceon,320,109
CB,2008,stability,184,iceon,320,136
CB,2008,anoxia,28,iceon,320,292
CB,2008,daphnia,311,iceon,320,9
CB,2008,iceon,320,iceon,320,0
CB,2008,iceoff,114,iceon,320,206
CB,2008,chla,281,iceon,320,39
CB,2008,doc,185.736842105263,iceon,320,134.263157894737
CB,2008,clearwater,NA,iceon,320,NA
CB,2009,straton,117,iceon,322,205
CB,2009,stratoff,259,iceon,322,63
CB,2009,energy,230,iceon,322,92
CB,2009,stability,174,iceon,322,148
CB,2009,anoxia,117,iceon,322,205
CB,2009,daphnia,259,iceon,322,63
CB,2009,iceon,322,iceon,322,0
CB,2009,iceoff,107,iceon,322,215
CB,2009,chla,230,iceon,322,92
CB,2009,doc,185.5625,iceon,322,136.4375
CB,2009,clearwater,NA,iceon,322,NA
CB,2010,straton,104,iceon,335,231
CB,2010,stratoff,286,iceon,335,49
CB,2010,energy,216,iceon,335,119
CB,2010,stability,200,iceon,335,135
CB,2010,anoxia,53,iceon,335,282
CB,2010,daphnia,187,iceon,335,148
CB,2010,iceon,335,iceon,335,0
CB,2010,iceoff,85,iceon,335,250
CB,2010,chla,298,iceon,335,37
CB,2010,doc,184,iceon,335,151
CB,2010,clearwater,NA,iceon,335,NA
CB,2011,straton,139,iceon,326,187
CB,2011,stratoff,277,iceon,326,49
CB,2011,energy,207,iceon,326,119
CB,2011,stability,192,iceon,326,134
CB,2011,anoxia,48,iceon,326,278
CB,2011,daphnia,292,iceon,326,34
CB,2011,iceon,326,iceon,326,0
CB,2011,iceoff,113,iceon,326,213
CB,2011,chla,25,iceon,326,301
CB,2011,doc,133.090909090909,iceon,326,192.909090909091
CB,2011,clearwater,NA,iceon,326,NA
CB,2012,straton,95,iceon,322,227
CB,2012,stratoff,291,iceon,322,31
CB,2012,energy,206,iceon,322,116
CB,2012,stability,206,iceon,322,116
CB,2012,anoxia,53,iceon,322,269
CB,2012,daphnia,291,iceon,322,31
CB,2012,iceon,322,iceon,322,0
CB,2012,iceoff,79,iceon,322,243
CB,2012,chla,95,iceon,322,227
CB,2012,doc,189.8125,iceon,322,132.1875
CB,2012,clearwater,NA,iceon,322,NA
CB,2013,straton,133,iceon,331,198
CB,2013,stratoff,276,iceon,331,55
CB,2013,energy,190,iceon,331,141
CB,2013,stability,162,iceon,331,169
CB,2013,anoxia,49,iceon,331,282
CB,2013,daphnia,248,iceon,331,83
CB,2013,iceon,331,iceon,331,0
CB,2013,iceoff,126,iceon,331,205
CB,2013,chla,217,iceon,331,114
CB,2013,doc,177.470588235294,iceon,331,153.529411764706
CB,2013,clearwater,NA,iceon,331,NA
CB,2014,straton,141,iceon,323,182
CB,2014,stratoff,268,iceon,323,55
CB,2014,energy,238,iceon,323,85
CB,2014,stability,182,iceon,323,141
CB,2014,anoxia,238,iceon,323,85
CB,2014,daphnia,253,iceon,323,70
CB,2014,iceon,323,iceon,323,0
CB,2014,iceoff,125,iceon,323,198
CB,2014,chla,238,iceon,323,85
CB,2014,doc,176.3125,iceon,323,146.6875
CB,2014,clearwater,NA,iceon,323,NA
CB,2015,straton,110,iceon,314,204
CB,2015,stratoff,264,iceon,314,50
CB,2015,energy,210,iceon,314,104
CB,2015,stability,210,iceon,314,104
CB,2015,anoxia,65,iceon,314,249
CB,2015,daphnia,195,iceon,314,119
CB,2015,iceon,314,iceon,314,0
CB,2015,iceoff,100,iceon,314,214
CB,2015,chla,238,iceon,314,76
CB,2015,doc,166.941176470588,iceon,314,147.058823529412
CB,2015,clearwater,NA,iceon,314,NA
CB,2016,daphnia,286,iceon,327,41
CB,2016,iceon,327,iceon,327,0
CB,2016,iceoff,105,iceon,327,222
CB,2016,chla,132,iceon,327,195
CB,2016,straton,NA,iceon,327,NA
CB,2016,clearwater,NA,iceon,327,NA
CB,2016,doc,NA,iceon,327,NA
CB,2016,anoxia,NA,iceon,327,NA
CB,2016,stability,NA,iceon,327,NA
CB,2016,energy,NA,iceon,327,NA
CB,2016,stratoff,NA,iceon,327,NA
CB,2017,daphnia,276,iceon,340,64
CB,2017,iceon,340,iceon,340,0
CB,2017,iceoff,97,iceon,340,243
CB,2017,chla,250,iceon,340,90
CB,2017,straton,NA,iceon,340,NA
CB,2017,clearwater,NA,iceon,340,NA
CB,2017,doc,NA,iceon,340,NA
CB,2017,anoxia,NA,iceon,340,NA
CB,2017,stability,NA,iceon,340,NA
CB,2017,energy,NA,iceon,340,NA
CB,2017,stratoff,NA,iceon,340,NA
CB,2018,daphnia,276,iceon,311,35
CB,2018,iceon,311,iceon,311,0
CB,2018,iceoff,123,iceon,311,188
CB,2018,chla,151,iceon,311,160
CB,2018,straton,NA,iceon,311,NA
CB,2018,clearwater,NA,iceon,311,NA
CB,2018,doc,NA,iceon,311,NA
CB,2018,anoxia,NA,iceon,311,NA
CB,2018,stability,NA,iceon,311,NA
CB,2018,energy,NA,iceon,311,NA
CB,2018,stratoff,NA,iceon,311,NA
CB,2019,daphnia,211,iceon,313,102
CB,2019,iceon,313,iceon,313,0
CB,2019,iceoff,113,iceon,313,200
CB,2019,straton,NA,iceon,313,NA
CB,2019,clearwater,NA,iceon,313,NA
CB,2019,chla,NA,iceon,313,NA
CB,2019,doc,NA,iceon,313,NA
CB,2019,anoxia,NA,iceon,313,NA
CB,2019,stability,NA,iceon,313,NA
CB,2019,energy,NA,iceon,313,NA
CB,2019,stratoff,NA,iceon,313,NA
CR,1981,straton,126,iceon,NA,NA
CR,1981,stratoff,267,iceon,NA,NA
CR,1981,energy,237,iceon,NA,NA
CR,1981,stability,208,iceon,NA,NA
CR,1981,anoxia,182,iceon,NA,NA
CR,1981,daphnia,167,iceon,NA,NA
CR,1981,iceon,NA,iceon,NA,NA
CR,1981,iceoff,NA,iceon,NA,NA
CR,1981,chla,224,iceon,NA,NA
CR,1981,clearwater,NA,iceon,NA,NA
CR,1981,doc,NA,iceon,NA,NA
CR,1982,straton,130,iceon,345,215
CR,1982,stratoff,278,iceon,345,67
CR,1982,energy,215,iceon,345,130
CR,1982,stability,215,iceon,345,130
CR,1982,anoxia,278,iceon,345,67
CR,1982,daphnia,215,iceon,345,130
CR,1982,iceon,345,iceon,345,0
CR,1982,iceoff,121,iceon,345,224
CR,1982,chla,130,iceon,345,215
CR,1982,clearwater,NA,iceon,345,NA
CR,1982,doc,NA,iceon,345,NA
CR,1983,straton,132,iceon,341,209
CR,1983,stratoff,292,iceon,341,49
CR,1983,energy,228,iceon,341,113
CR,1983,stability,228,iceon,341,113
CR,1983,anoxia,89,iceon,341,252
CR,1983,daphnia,157,iceon,341,184
CR,1983,iceon,341,iceon,341,0
CR,1983,iceoff,118,iceon,341,223
CR,1983,chla,157,iceon,341,184
CR,1983,clearwater,NA,iceon,341,NA
CR,1983,doc,NA,iceon,341,NA
CR,1984,straton,144,iceon,337,193
CR,1984,stratoff,290,iceon,337,47
CR,1984,energy,226,iceon,337,111
CR,1984,stability,226,iceon,337,111
CR,1984,anoxia,60,iceon,337,277
CR,1984,daphnia,5,iceon,337,332
CR,1984,iceon,337,iceon,337,0
CR,1984,iceoff,110,iceon,337,227
CR,1984,chla,129,iceon,337,208
CR,1984,clearwater,NA,iceon,337,NA
CR,1984,doc,NA,iceon,337,NA
CR,1985,straton,121,iceon,336,215
CR,1985,stratoff,295,iceon,336,41
CR,1985,energy,219,iceon,336,117
CR,1985,stability,234,iceon,336,102
CR,1985,anoxia,275,iceon,336,61
CR,1985,daphnia,234,iceon,336,102
CR,1985,iceon,336,iceon,336,0
CR,1985,iceoff,112,iceon,336,224
CR,1985,chla,135,iceon,336,201
CR,1985,doc,234,iceon,336,102
CR,1985,clearwater,NA,iceon,336,NA
CR,1986,straton,125,iceon,329,204
CR,1986,stratoff,281,iceon,329,48
CR,1986,energy,211,iceon,329,118
CR,1986,stability,239,iceon,329,90
CR,1986,anoxia,92,iceon,329,237
CR,1986,daphnia,198,iceon,329,131
CR,1986,iceon,329,iceon,329,0
CR,1986,iceoff,102,iceon,329,227
CR,1986,chla,307,iceon,329,22
CR,1986,doc,186.818181818182,iceon,329,142.181818181818
CR,1986,clearwater,NA,iceon,329,NA
CR,1987,straton,111,iceon,323,212
CR,1987,stratoff,280,iceon,323,43
CR,1987,energy,210,iceon,323,113
CR,1987,stability,251,iceon,323,72
CR,1987,anoxia,280,iceon,323,43
CR,1987,daphnia,322,iceon,323,1
CR,1987,iceon,323,iceon,323,0
CR,1987,iceoff,98,iceon,323,225
CR,1987,chla,308,iceon,323,15
CR,1987,doc,161.769230769231,iceon,323,161.230769230769
CR,1987,clearwater,NA,iceon,323,NA
CR,1988,straton,133,iceon,337,204
CR,1988,stratoff,285,iceon,337,52
CR,1988,energy,230,iceon,337,107
CR,1988,stability,230,iceon,337,107
CR,1988,anoxia,244,iceon,337,93
CR,1988,daphnia,19,iceon,337,318
CR,1988,iceon,337,iceon,337,0
CR,1988,iceoff,105,iceon,337,232
CR,1988,chla,133,iceon,337,204
CR,1988,doc,160.214285714286,iceon,337,176.785714285714
CR,1988,clearwater,NA,iceon,337,NA
CR,1989,straton,137,iceon,336,199
CR,1989,stratoff,304,iceon,336,32
CR,1989,energy,208,iceon,336,128
CR,1989,stability,236,iceon,336,100
CR,1989,anoxia,278,iceon,336,58
CR,1989,daphnia,236,iceon,336,100
CR,1989,iceon,336,iceon,336,0
CR,1989,iceoff,116,iceon,336,220
CR,1989,chla,18,iceon,336,318
CR,1989,doc,221.4,iceon,336,114.6
CR,1989,clearwater,NA,iceon,336,NA
CR,1990,straton,123,iceon,326,203
CR,1990,stratoff,290,iceon,326,36
CR,1990,energy,249,iceon,326,77
CR,1990,stability,221,iceon,326,105
CR,1990,anoxia,290,iceon,326,36
CR,1990,daphnia,318,iceon,326,8
CR,1990,iceon,326,iceon,326,0
CR,1990,iceoff,103,iceon,326,223
CR,1990,chla,290,iceon,326,36
CR,1990,doc,174.272727272727,iceon,326,151.727272727273
CR,1990,clearwater,NA,iceon,326,NA
CR,1991,straton,142,iceon,337,195
CR,1991,stratoff,283,iceon,337,54
CR,1991,energy,241,iceon,337,96
CR,1991,stability,171,iceon,337,166
CR,1991,anoxia,268,iceon,337,69
CR,1991,daphnia,227,iceon,337,110
CR,1991,iceon,337,iceon,337,0
CR,1991,iceoff,107,iceon,337,230
CR,1991,chla,304,iceon,337,33
CR,1991,doc,148.1,iceon,337,188.9
CR,1991,clearwater,NA,iceon,337,NA
CR,1992,straton,127,iceon,331,204
CR,1992,stratoff,282,iceon,331,49
CR,1992,energy,238,iceon,331,93
CR,1992,stability,238,iceon,331,93
CR,1992,anoxia,266,iceon,331,65
CR,1992,daphnia,223,iceon,331,108
CR,1992,iceon,331,iceon,331,0
CR,1992,iceoff,120,iceon,331,211
CR,1992,chla,282,iceon,331,49
CR,1992,doc,177,iceon,331,154
CR,1992,clearwater,NA,iceon,331,NA
CR,1993,straton,139,iceon,335,196
CR,1993,stratoff,293,iceon,335,42
CR,1993,energy,236,iceon,335,99
CR,1993,stability,209,iceon,335,126
CR,1993,anoxia,83,iceon,335,252
CR,1993,daphnia,7,iceon,335,328
CR,1993,iceon,335,iceon,335,0
CR,1993,iceoff,120,iceon,335,215
CR,1993,chla,125,iceon,335,210
CR,1993,doc,185.384615384615,iceon,335,149.615384615385
CR,1993,clearwater,NA,iceon,335,NA
CR,1994,straton,138,iceon,335,197
CR,1994,stratoff,293,iceon,335,42
CR,1994,energy,237,iceon,335,98
CR,1994,stability,167,iceon,335,168
CR,1994,anoxia,279,iceon,335,56
CR,1994,daphnia,250,iceon,335,85
CR,1994,iceon,335,iceon,335,0
CR,1994,iceoff,108,iceon,335,227
CR,1994,chla,320,iceon,335,15
CR,1994,doc,171.461538461538,iceon,335,163.538461538462
CR,1994,clearwater,NA,iceon,335,NA
CR,1995,straton,123,iceon,336,213
CR,1995,stratoff,292,iceon,336,44
CR,1995,energy,235,iceon,336,101
CR,1995,stability,235,iceon,336,101
CR,1995,anoxia,292,iceon,336,44
CR,1995,daphnia,222,iceon,336,114
CR,1995,iceon,336,iceon,336,0
CR,1995,iceoff,104,iceon,336,232
CR,1995,chla,305,iceon,336,31
CR,1995,doc,160.857142857143,iceon,336,175.142857142857
CR,1995,clearwater,NA,iceon,336,NA
CR,1996,straton,151,iceon,328,177
CR,1996,stratoff,290,iceon,328,38
CR,1996,energy,248,iceon,328,80
CR,1996,stability,248,iceon,328,80
CR,1996,anoxia,275,iceon,328,53
CR,1996,daphnia,310,iceon,328,18
CR,1996,iceon,328,iceon,328,0
CR,1996,iceoff,131,iceon,328,197
CR,1996,chla,310,iceon,328,18
CR,1996,doc,175.666666666667,iceon,328,152.333333333333
CR,1996,clearwater,NA,iceon,328,NA
CR,1997,straton,127,iceon,330,203
CR,1997,stratoff,293,iceon,330,37
CR,1997,energy,224,iceon,330,106
CR,1997,stability,209,iceon,330,121
CR,1997,anoxia,293,iceon,330,37
CR,1997,daphnia,237,iceon,330,93
CR,1997,iceon,330,iceon,330,0
CR,1997,iceoff,116,iceon,330,214
CR,1997,chla,127,iceon,330,203
CR,1997,doc,176.727272727273,iceon,330,153.272727272727
CR,1997,clearwater,NA,iceon,330,NA
CR,1998,straton,112,iceon,328,216
CR,1998,stratoff,295,iceon,328,33
CR,1998,energy,238,iceon,328,90
CR,1998,stability,253,iceon,328,75
CR,1998,anoxia,280,iceon,328,48
CR,1998,daphnia,224,iceon,328,104
CR,1998,iceon,328,iceon,328,0
CR,1998,iceoff,97,iceon,328,231
CR,1998,chla,14,iceon,328,314
CR,1998,doc,158.461538461538,iceon,328,169.538461538462
CR,1998,clearwater,NA,iceon,328,NA
CR,1999,straton,125,iceon,355,230
CR,1999,stratoff,293,iceon,355,62
CR,1999,energy,210,iceon,355,145
CR,1999,stability,251,iceon,355,104
CR,1999,anoxia,279,iceon,355,76
CR,1999,daphnia,293,iceon,355,62
CR,1999,iceon,355,iceon,355,0
CR,1999,iceoff,104,iceon,355,251
CR,1999,chla,19,iceon,355,336
CR,1999,doc,139.7,iceon,355,215.3
CR,1999,clearwater,NA,iceon,355,NA
CR,2000,straton,124,iceon,351,227
CR,2000,stratoff,307,iceon,351,44
CR,2000,energy,223,iceon,351,128
CR,2000,stability,223,iceon,351,128
CR,2000,anoxia,293,iceon,351,58
CR,2000,daphnia,234,iceon,351,117
CR,2000,iceon,351,iceon,351,0
CR,2000,iceoff,90,iceon,351,261
CR,2000,chla,110,iceon,351,241
CR,2000,doc,174.142857142857,iceon,351,176.857142857143
CR,2000,clearwater,NA,iceon,351,NA
CR,2001,straton,123,iceon,339,216
CR,2001,stratoff,290,iceon,339,49
CR,2001,energy,221,iceon,339,118
CR,2001,stability,249,iceon,339,90
CR,2001,anoxia,290,iceon,339,49
CR,2001,daphnia,221,iceon,339,118
CR,2001,iceon,339,iceon,339,0
CR,2001,iceoff,110,iceon,339,229
CR,2001,chla,19,iceon,339,320
CR,2001,doc,175.363636363636,iceon,339,163.636363636364
CR,2001,clearwater,NA,iceon,339,NA
CR,2002,straton,143,iceon,360,217
CR,2002,stratoff,283,iceon,360,77
CR,2002,energy,254,iceon,360,106
CR,2002,stability,227,iceon,360,133
CR,2002,anoxia,105,iceon,360,255
CR,2002,daphnia,227,iceon,360,133
CR,2002,iceon,360,iceon,360,0
CR,2002,iceoff,107,iceon,360,253
CR,2002,chla,129,iceon,360,231
CR,2002,doc,175.5,iceon,360,184.5
CR,2002,clearwater,NA,iceon,360,NA
CR,2003,straton,122,iceon,331,209
CR,2003,stratoff,289,iceon,331,42
CR,2003,energy,233,iceon,331,98
CR,2003,stability,219,iceon,331,112
CR,2003,anoxia,274,iceon,331,57
CR,2003,daphnia,261,iceon,331,70
CR,2003,iceon,331,iceon,331,0
CR,2003,iceoff,113,iceon,331,218
CR,2003,chla,94,iceon,331,237
CR,2003,doc,174.363636363636,iceon,331,156.636363636364
CR,2003,clearwater,NA,iceon,331,NA
CR,2004,straton,134,iceon,337,203
CR,2004,stratoff,301,iceon,337,36
CR,2004,energy,218,iceon,337,119
CR,2004,stability,232,iceon,337,105
CR,2004,anoxia,92,iceon,337,245
CR,2004,daphnia,258,iceon,337,79
CR,2004,iceon,337,iceon,337,0
CR,2004,iceoff,107,iceon,337,230
CR,2004,chla,314,iceon,337,23
CR,2004,doc,161.545454545455,iceon,337,175.454545454545
CR,2004,clearwater,NA,iceon,337,NA
CR,2005,straton,109,iceon,352,243
CR,2005,stratoff,291,iceon,352,61
CR,2005,energy,222,iceon,352,130
CR,2005,stability,209,iceon,352,143
CR,2005,anoxia,236,iceon,352,116
CR,2005,daphnia,280,iceon,352,72
CR,2005,iceon,352,iceon,352,0
CR,2005,iceoff,103,iceon,352,249
CR,2005,chla,319,iceon,352,33
CR,2005,doc,161.916666666667,iceon,352,190.083333333333
CR,2005,clearwater,NA,iceon,352,NA
CR,2006,straton,109,iceon,337,228
CR,2006,stratoff,291,iceon,337,46
CR,2006,energy,222,iceon,337,115
CR,2006,stability,222,iceon,337,115
CR,2006,anoxia,278,iceon,337,59
CR,2006,daphnia,222,iceon,337,115
CR,2006,iceon,337,iceon,337,0
CR,2006,iceoff,102,iceon,337,235
CR,2006,chla,109,iceon,337,228
CR,2006,doc,162,iceon,337,175
CR,2006,clearwater,NA,iceon,337,NA
CR,2007,straton,114,iceon,339,225
CR,2007,stratoff,298,iceon,339,41
CR,2007,energy,213,iceon,339,126
CR,2007,stability,200,iceon,339,139
CR,2007,anoxia,88,iceon,339,251
CR,2007,daphnia,284,iceon,339,55
CR,2007,iceon,339,iceon,339,0
CR,2007,iceoff,99,iceon,339,240
CR,2007,chla,298,iceon,339,41
CR,2007,doc,183.166666666667,iceon,339,155.833333333333
CR,2007,clearwater,NA,iceon,339,NA
CR,2008,straton,127,iceon,337,210
CR,2008,stratoff,296,iceon,337,41
CR,2008,energy,239,iceon,337,98
CR,2008,stability,170,iceon,337,167
CR,2008,anoxia,157,iceon,337,180
CR,2008,daphnia,212,iceon,337,125
CR,2008,iceon,337,iceon,337,0
CR,2008,iceoff,120,iceon,337,217
CR,2008,chla,157,iceon,337,180
CR,2008,doc,164.538461538462,iceon,337,172.461538461538
CR,2008,clearwater,NA,iceon,337,NA
CR,2009,straton,135,iceon,336,201
CR,2009,stratoff,288,iceon,336,48
CR,2009,energy,259,iceon,336,77
CR,2009,stability,217,iceon,336,119
CR,2009,anoxia,259,iceon,336,77
CR,2009,daphnia,204,iceon,336,132
CR,2009,iceon,336,iceon,336,0
CR,2009,iceoff,107,iceon,336,229
CR,2009,chla,315,iceon,336,21
CR,2009,doc,168.769230769231,iceon,336,167.230769230769
CR,2009,clearwater,NA,iceon,336,NA
CR,2010,straton,105,iceon,345,240
CR,2010,stratoff,286,iceon,345,59
CR,2010,energy,223,iceon,345,122
CR,2010,stability,223,iceon,345,122
CR,2010,anoxia,243,iceon,345,102
CR,2010,daphnia,273,iceon,345,72
CR,2010,iceon,345,iceon,345,0
CR,2010,iceoff,85,iceon,345,260
CR,2010,chla,314,iceon,345,31
CR,2010,doc,168.25,iceon,345,176.75
CR,2010,clearwater,NA,iceon,345,NA
CR,2011,straton,138,iceon,338,200
CR,2011,stratoff,292,iceon,338,46
CR,2011,energy,236,iceon,338,102
