lakeid,year4,sampledate,total_biomass,larger_group
SP,1983,1983-11-29,69.21749629265115,DAPHNIA
SP,1984,1984-01-06,10.397104493431769,DAPHNIA
SP,1984,1984-05-09,6.927663046101135,DAPHNIA
SP,1984,1984-06-04,13.146195229215541,DAPHNIA
SP,1984,1984-06-20,26.37773614591702,DAPHNIA
SP,1984,1984-07-05,100.54398252945674,DAPHNIA
SP,1984,1984-07-16,97.87342312586904,DAPHNIA
SP,1984,1984-07-31,179.323843821107,DAPHNIA
SP,1984,1984-08-16,105.43653793031392,DAPHNIA
SP,1984,1984-09-05,21.90981477249547,DAPHNIA
SP,1984,1984-09-25,68.80841091146719,DAPHNIA
SP,1984,1984-10-17,7.2004056857114165,DAPHNIA
SP,1984,1984-11-07,5.509401320127674,DAPHNIA
SP,1984,1984-11-26,11.618836447397966,DAPHNIA
SP,1985,1985-01-11,28.184921819543952,DAPHNIA
SP,1985,1985-02-27,32.07453441816904,DAPHNIA
SP,1985,1985-03-26,23.195435538500753,DAPHNIA
SP,1985,1985-04-29,28.692525687001552,DAPHNIA
SP,1985,1985-05-15,29.489318962057364,DAPHNIA
SP,1985,1985-05-29,40.09316802271129,DAPHNIA
SP,1985,1985-06-10,45.12000202039988,DAPHNIA
SP,1985,1985-06-25,8.127730660386371,DAPHNIA
SP,1985,1985-07-10,12.163460099457714,DAPHNIA
SP,1985,1985-07-22,8.01863360454226,DAPHNIA
SP,1985,1985-08-05,5.891241015582068,DAPHNIA
SP,1985,1985-08-19,11.509739391553854,DAPHNIA
SP,1985,1985-09-10,3.545654314933652,DAPHNIA
SP,1986,1986-07-14,7.142496918867611,DAPHNIA
SP,1986,1986-08-11,1.0909705584411238,DAPHNIA
SP,1986,1986-08-25,3.7092998986998205,DAPHNIA
SP,1986,1986-09-08,6.223165632280691,DAPHNIA
SP,1986,1986-09-22,4.800270457140944,DAPHNIA
SP,1986,1986-10-07,10.909705584411237,DAPHNIA
SP,1986,1986-10-21,12.415705716535264,DAPHNIA
SP,1986,1986-11-12,4.58207634545272,DAPHNIA
SP,1987,1987-04-20,5.563949848049731,DAPHNIA
SP,1987,1987-07-29,4.854818985063,DAPHNIA
SP,1987,1987-08-11,0.7091308629867304,DAPHNIA
SP,1987,1987-08-26,2.672877868180753,DAPHNIA
SP,1987,1987-09-08,7.566803666523113,DAPHNIA
SP,1987,1987-09-21,7.503356305429485,DAPHNIA
SP,1987,1987-10-05,30.55008583119612,DAPHNIA
SP,1987,1987-10-20,96.45906730035071,DAPHNIA
SP,1987,1987-11-02,62.62137553447324,DAPHNIA
SP,1987,1987-11-16,41.93565022661874,DAPHNIA
SP,1988,1988-01-19,45.40082199913867,DAPHNIA
SP,1988,1988-04-25,5.454852792205618,DAPHNIA
SP,1988,1988-05-09,7.566803666523113,DAPHNIA
SP,1988,1988-05-24,85.09923108448226,DAPHNIA
SP,1988,1988-06-21,64.11201109861416,DAPHNIA
SP,1988,1988-07-05,26.16558277208927,DAPHNIA
SP,1988,1988-07-18,27.14082635736971,DAPHNIA
SP,1988,1988-08-01,36.2645635599527,DAPHNIA
SP,1988,1988-08-16,37.63612667589178,DAPHNIA
SP,1988,1988-08-29,52.17933875073211,DAPHNIA
SP,1988,1988-09-12,32.6812852414262,DAPHNIA
SP,1988,1988-09-27,76.7995213256458,DAPHNIA
SP,1988,1988-10-10,72.11559115773895,DAPHNIA
SP,1988,1988-10-24,37.83401833261556,DAPHNIA
SP,1988,1988-11-08,13.791915353793936,DAPHNIA
SP,1989,1989-01-12,33.34825024635327,DAPHNIA
SP,1989,1989-05-17,5.454852792205618,DAPHNIA
SP,1989,1989-07-10,9.927832081814225,DAPHNIA
SP,1989,1989-08-08,5.664933387955753,DAPHNIA
SP,1989,1989-09-05,8.739398442843191,DAPHNIA
SP,1989,1989-09-18,19.402426936915116,DAPHNIA
SP,1989,1989-10-02,20.50815947001591,DAPHNIA
SP,1989,1989-10-16,13.082791386044635,DAPHNIA
SP,1989,1989-11-01,31.827227940245187,DAPHNIA
SP,1989,1989-11-14,79.73955113965346,DAPHNIA
SP,1990,1990-01-17,100.36929137658336,DAPHNIA
SP,1990,1990-02-19,141.82617259734607,DAPHNIA
SP,1990,1990-04-30,11.733754193806087,DAPHNIA
SP,1990,1990-06-11,21.986145737990846,DAPHNIA
SP,1990,1990-11-12,6.666406263038212,DAPHNIA
SP,1991,1991-02-19,10.726749378724131,DAPHNIA
SP,1991,1991-05-07,4.683702710524973,DAPHNIA
SP,1991,1991-06-19,2.630119446702046,DAPHNIA
SP,1991,1991-08-28,11.951178688443033,DAPHNIA
SP,1991,1991-11-11,1.5024192514589088,DAPHNIA
SP,1992,1992-03-01,8.326726235523108,DAPHNIA
SP,1992,1992-05-06,8.209550920838263,DAPHNIA
SP,1992,1992-08-24,1.494228035971521,DAPHNIA
SP,1992,1992-11-09,36.768569925501865,DAPHNIA
SP,1993,1993-03-01,5.819222713985827,DAPHNIA
SP,1993,1993-06-14,25.321656844249564,DAPHNIA
SP,1993,1993-08-23,81.4894456786332,DAPHNIA
SP,1993,1993-11-10,2.501409255544614,DAPHNIA
SP,1994,1994-02-21,3.4479113150597964,DAPHNIA
SP,1994,1994-05-05,10.726749378724131,DAPHNIA
SP,1994,1994-06-15,20.446007855183225,DAPHNIA
SP,1994,1994-08-24,24.022474705456133,DAPHNIA
SP,1994,1994-11-16,3.6640873356610344,DAPHNIA
SP,1995,1995-02-20,1.4492849198368871,DAPHNIA
SP,1995,1995-06-14,5.503100362198151,DAPHNIA
SP,1995,1995-08-22,36.83600682845233,DAPHNIA
SP,1995,1995-11-13,19.394224916496213,DAPHNIA
SP,1996,1996-02-21,23.513247002119375,DAPHNIA
SP,1996,1996-05-14,3.1668444344049336,DAPHNIA
SP,1996,1996-06-10,0.5287533719840778,DAPHNIA
SP,1996,1996-08-08,39.25046847595758,DAPHNIA
SP,1996,1996-11-06,36.2802894112414,DAPHNIA
SP,1997,1997-02-17,16.202887488918762,DAPHNIA
SP,1997,1997-05-06,3.959328034614674,DAPHNIA
SP,1997,1997-06-18,7.058367932650697,DAPHNIA
SP,1997,1997-08-28,7.429114134083575,DAPHNIA
SP,1997,1997-11-10,1.3450236100556765,DAPHNIA
SP,1998,1998-02-23,1.2637833803728307,DAPHNIA
SP,1998,1998-08-12,2.630119446702046,DAPHNIA
SP,1998,1998-11-12,2.846730140286597,DAPHNIA
SP,1999,1999-08-23,6.000338071426181,DAPHNIA
SP,1999,1999-11-10,57.82143959737955,DAPHNIA
SP,2000,2000-05-30,31.638146194792586,DAPHNIA
SP,2000,2000-07-26,37.63848426621877,DAPHNIA
SP,2000,2000-08-21,76.16900632456674,DAPHNIA
SP,2000,2000-11-16,166.37301016227136,DAPHNIA
SP,2001,2001-01-22,156.0087898570807,DAPHNIA
SP,2001,2001-02-28,93.82346802593663,DAPHNIA
SP,2001,2001-04-03,28.910719798689776,DAPHNIA
SP,2001,2001-04-30,4.296863493267624,DAPHNIA
SP,2001,2001-05-14,26.183293402586965,DAPHNIA
SP,2001,2001-05-29,28.910719798689776,DAPHNIA
SP,2001,2001-06-11,27.153449203818614,DAPHNIA
SP,2001,2001-06-26,24.63850994658067,DAPHNIA
SP,2001,2001-07-09,68.02760501258743,DAPHNIA
SP,2001,2001-07-24,49.218127630615854,DAPHNIA
SP,2001,2001-08-06,50.005242424255385,DAPHNIA
SP,2001,2001-08-20,26.80302409657847,DAPHNIA
SP,2001,2001-09-04,45.477848685174365,DAPHNIA
SP,2001,2001-09-18,50.46897195081769,DAPHNIA
SP,2001,2001-10-15,23.112952237131335,DAPHNIA
SP,2001,2001-10-29,25.516993366156928,DAPHNIA
SP,2001,2001-11-15,13.517216199299758,DAPHNIA
SP,2002,2002-01-16,12.000676142852361,DAPHNIA
SP,2002,2002-02-28,6.000338071426181,DAPHNIA
SP,2002,2002-04-01,3.2729116753233707,DAPHNIA
SP,2002,2002-05-07,3.2729116753233707,DAPHNIA
SP,2002,2002-05-22,0.7582700282236984,DAPHNIA
SP,2002,2002-06-05,1.5165400564473968,DAPHNIA
SP,2002,2002-06-19,3.2729116753233707,DAPHNIA
SP,2002,2002-07-03,9.273249746749551,DAPHNIA
SP,2002,2002-07-17,10.446875033844123,DAPHNIA
SP,2002,2002-07-30,21.153111132392432,DAPHNIA
SP,2002,2002-08-14,26.810534434465787,DAPHNIA
SP,2002,2002-08-29,56.49065839629738,DAPHNIA
SP,2002,2002-09-12,44.20565599091903,DAPHNIA
SP,2002,2002-09-26,37.8410547760865,DAPHNIA
SP,2002,2002-10-09,37.8410547760865,DAPHNIA
SP,2002,2002-11-07,13.517216199299758,DAPHNIA
SP,2003,2003-03-06,0.7582700282236984,DAPHNIA
SP,2003,2003-04-29,3.2729116753233707,DAPHNIA
SP,2003,2003-05-30,1.5165400564473968,DAPHNIA
SP,2003,2003-06-09,6.000338071426181,DAPHNIA
SP,2003,2003-06-23,11.051868715674235,DAPHNIA
SP,2003,2003-07-07,17.052206787100417,DAPHNIA
SP,2003,2003-07-21,8.395063937311564,DAPHNIA
SP,2003,2003-08-04,7.515979151878387,DAPHNIA
SP,2003,2003-08-20,11.657761373499536,DAPHNIA
SP,2003,2003-09-03,13.173402453951741,DAPHNIA
SP,2003,2003-09-16,21.92251529553425,DAPHNIA
SP,2003,2003-10-01,31.3379281735468,DAPHNIA
SP,2003,2003-10-14,13.173402453951741,DAPHNIA
SP,2003,2003-10-28,4.363882233764495,DAPHNIA
SP,2003,2003-11-13,7.636793909087865,DAPHNIA
SP,2004,2004-02-18,19.637470051940227,DAPHNIA
SP,2004,2004-04-30,18.546499493499102,DAPHNIA
SP,2004,2004-05-24,15.27358781817573,DAPHNIA
SP,2004,2004-06-07,16.243743619407375,DAPHNIA
SP,2004,2004-06-22,34.73165460607965,DAPHNIA
SP,2004,2004-07-06,54.754736175479735,DAPHNIA
SP,2004,2004-07-21,53.38125822629053,DAPHNIA
SP,2004,2004-08-02,7.293879139735041,DAPHNIA
SP,2004,2004-08-16,3.2729116753233707,DAPHNIA
SP,2005,2005-08-09,3.2729116753233707,DAPHNIA
SP,2005,2005-09-08,6.000338071426181,DAPHNIA
SP,2005,2005-10-03,9.273249746749551,DAPHNIA
SP,2005,2005-11-15,62.73080711036461,DAPHNIA
SP,2006,2006-02-13,21.273925889601912,DAPHNIA
SP,2006,2006-04-20,26.183293402586965,DAPHNIA
SP,2006,2006-05-02,0,DAPHNIA
SP,2006,2006-05-18,24.313464438818972,DAPHNIA
SP,2006,2006-05-31,0,DAPHNIA
SP,2006,2006-06-15,35.79482264603904,DAPHNIA
SP,2006,2006-07-12,55.094013201276745,DAPHNIA
SP,2006,2006-08-09,74.73148325321696,DAPHNIA
SP,2006,2006-09-08,24.866555377951393,DAPHNIA
SP,2006,2006-10-04,25.90093463896214,DAPHNIA
SP,2006,2006-10-30,20.478339723018795,DAPHNIA
SP,2007,2007-06-19,21.273925889601912,DAPHNIA
SP,2007,2007-07-16,9.273249746749551,DAPHNIA
SP,2007,2007-08-13,0.7582700282236984,DAPHNIA
SP,2007,2007-09-11,9.273249746749551,DAPHNIA
SP,2007,2007-10-10,31.131436256509993,DAPHNIA
SP,2007,2007-11-12,12.000676142852361,DAPHNIA
SP,2008,2008-03-03,3.2729116753233707,DAPHNIA
SP,2008,2008-05-13,3.2729116753233707,DAPHNIA
SP,2008,2008-07-01,6.000338071426181,DAPHNIA
SP,2008,2008-07-29,1.5165400564473968,DAPHNIA
SP,2008,2008-08-25,6.000338071426181,DAPHNIA
SP,2009,2009-10-14,11.027214401176114,DAPHNIA
SP,2010,2010-04-12,1.436671411146696,DAPHNIA
SP,2010,2010-06-08,1.264129845715549,DAPHNIA
SP,2010,2010-07-06,4.337227074731653,DAPHNIA
SP,2010,2010-08-03,3.4820040816697455,DAPHNIA
SP,2010,2010-09-01,141.65530852681815,DAPHNIA
SP,2010,2010-09-28,176.52810794019956,DAPHNIA
SP,2010,2010-11-11,203.76080323858795,DAPHNIA
SP,2011,2011-02-14,102.48677448318179,DAPHNIA
SP,2011,2011-05-03,3.859871696157322,DAPHNIA
SP,2011,2011-06-03,6.964300269509064,DAPHNIA
SP,2011,2011-06-28,20.334770955260467,DAPHNIA
SP,2011,2011-07-26,13.672370846197877,DAPHNIA
SP,2011,2011-08-22,3.4530740097288857,DAPHNIA
SP,2011,2011-09-20,6.155666723910538,DAPHNIA
SP,2011,2011-10-17,6.619071498355595,DAPHNIA
SP,2011,2011-11-15,2.830874772035141,DAPHNIA
SP,2012,2012-05-02,2.5170574090646496,DAPHNIA
SP,2012,2012-05-31,2.079875630290134,DAPHNIA
SP,2012,2012-06-27,23.997313127164134,DAPHNIA
SP,2012,2012-07-25,30.930204693216062,DAPHNIA
SP,2012,2012-08-23,18.67172339121864,DAPHNIA
SP,2012,2012-09-17,10.861612935679608,DAPHNIA
SP,2012,2012-10-19,1.9438846444394335,DAPHNIA
SP,2012,2012-11-12,12.316998142848142,DAPHNIA
SP,2013,2013-02-25,15.508805752574169,DAPHNIA
SP,2013,2013-05-16,5.842972463173955,DAPHNIA
SP,2013,2013-06-11,4.88882307860157,DAPHNIA
SP,2013,2013-07-08,8.176205796803949,DAPHNIA
SP,2013,2013-08-05,14.081636879898639,DAPHNIA
SP,2013,2013-09-04,17.942826570526567,DAPHNIA
SP,2013,2013-10-02,40.67215149489586,DAPHNIA
SP,2013,2013-11-13,10.162319121557573,DAPHNIA
SP,2014,2014-02-17,1.8774246022265868,DAPHNIA
SP,2014,2014-05-19,1.6964883215457807,DAPHNIA
SP,2014,2014-06-17,2.290890630270049,DAPHNIA
SP,2014,2014-09-08,10.77333223799895,DAPHNIA
SP,2014,2014-10-08,30.47475999096057,DAPHNIA
SP,2014,2014-11-10,62.185814028562305,DAPHNIA
SP,2015,2015-02-24,57.33935122445262,DAPHNIA
SP,2015,2015-04-23,1.851552036866986,DAPHNIA
SP,2015,2015-05-18,16.606136862658204,DAPHNIA
SP,2015,2015-06-17,15.238490649348172,DAPHNIA
SP,2015,2015-07-14,10.906463870930395,DAPHNIA
SP,2015,2015-08-11,3.8235995707463215,DAPHNIA
SP,2015,2015-09-08,1.088739606778597,DAPHNIA
SP,2015,2015-10-07,5.6016243821802,DAPHNIA
SP,2016,2016-04-26,1.4728668901531459,DAPHNIA
SP,2016,2016-06-20,1.8889559133652198,DAPHNIA
SP,2016,2016-07-21,10.268876103117673,DAPHNIA
SP,2016,2016-08-18,12.813143826362705,DAPHNIA
SP,2016,2016-09-12,3.546865766533526,DAPHNIA
SP,2016,2016-10-12,5.103906126399103,DAPHNIA
SP,2016,2016-11-16,21.55007116720044,DAPHNIA
SP,2017,2017-02-22,3.276565415994418,DAPHNIA
SP,2017,2017-04-17,9.309820164291976,DAPHNIA
SP,2017,2017-05-17,9.329947149916455,DAPHNIA
SP,2017,2017-06-12,8.51497487016522,DAPHNIA
SP,2017,2017-07-10,17.493151130514306,DAPHNIA
SP,2017,2017-08-21,39.80488452257845,DAPHNIA
SP,2017,2017-09-05,54.1789136569936,DAPHNIA
SP,2017,2017-10-02,61.38062619747137,DAPHNIA
SP,2017,2017-11-13,22.126062207988255,DAPHNIA
SP,2018,2018-02-22,1.068807442624198,DAPHNIA
SP,2018,2018-05-15,0.534403721312099,DAPHNIA
SP,2018,2018-06-11,8.837808637676416,DAPHNIA
SP,2018,2018-07-11,39.41391935646873,DAPHNIA
SP,2018,2018-08-07,19.987513960407796,DAPHNIA
SP,2018,2018-09-05,14.032870720480625,DAPHNIA
SP,2018,2018-10-02,46.66921968474513,DAPHNIA
SP,2018,2018-11-12,46.2483078695472,DAPHNIA
SP,2019,2019-05-08,3.0547175636351467,DAPHNIA
SP,2019,2019-06-04,12.671609628448685,DAPHNIA
SP,2019,2019-07-03,26.64673524711494,DAPHNIA
SP,2019,2019-07-30,14.79476570747504,DAPHNIA
SP,2019,2019-08-26,43.25391872034386,DAPHNIA
SP,2019,2019-09-23,48.57087288339804,DAPHNIA
SP,2019,2019-10-23,10.155470097729056,DAPHNIA
SP,2019,2019-11-15,3.3955355417432447,DAPHNIA
TB,1982,1982-06-07,11.725006806075008,DAPHNIA
TB,1982,1982-08-19,12.457819731454695,DAPHNIA
TB,1983,1983-05-09,19.577266718088055,DAPHNIA
TB,1983,1983-06-23,13.17764698790637,DAPHNIA
TB,1984,1984-06-19,8.060942179176568,DAPHNIA
TB,1984,1984-11-08,4.396877552278127,DAPHNIA
TB,1985,1985-04-29,5.260628050011468,DAPHNIA
TB,1985,1985-06-12,32.976581642085954,DAPHNIA
TB,1985,1985-08-21,88.89548909943036,DAPHNIA
TB,1986,1986-06-16,0.7890942075017202,DAPHNIA
TB,1987,1987-08-12,7.328129253796879,DAPHNIA
TB,1987,1987-11-02,7.328129253796879,DAPHNIA
TB,1988,1988-06-06,41.03752382126252,DAPHNIA
TB,1988,1988-06-20,16.02019455852084,DAPHNIA
TB,1988,1988-08-03,46.90002722430003,DAPHNIA
TB,1988,1988-08-16,5.523659452512042,DAPHNIA
TB,1988,1988-08-31,8.060942179176568,DAPHNIA
TB,1988,1988-09-28,52.76253062733753,DAPHNIA
TB,1988,1988-10-25,22.717200686770326,DAPHNIA
TB,1989,1989-08-08,32.24376871670627,DAPHNIA
TB,1990,1990-06-12,30.00742366655476,DAPHNIA
TB,1990,1990-08-22,76.94535716486723,DAPHNIA
TB,1991,1991-08-26,3.6640646268984396,DAPHNIA
TB,1992,1992-06-15,1.315157012502867,DAPHNIA
TB,1993,1993-08-23,75.80624384085004,DAPHNIA
TB,1993,1993-11-02,13.67311137872111,DAPHNIA
TB,1994,1994-06-15,9.376099191679435,DAPHNIA
TB,1994,1994-08-22,38.65070993285451,DAPHNIA
TB,1995,1995-08-21,6.911537839368018,DAPHNIA
TB,1996,1996-08-06,39.87771274994577,DAPHNIA
TB,1997,1997-08-25,22.73791630100634,DAPHNIA
TB,1998,1998-06-17,6.911537839368018,DAPHNIA
TB,1998,1998-08-10,29.165842643833223,DAPHNIA
TB,1999,1999-07-01,4.208502440009175,DAPHNIA
TB,2000,2000-06-02,1.315157012502867,DAPHNIA
TB,2001,2001-06-25,32.976581642085954,DAPHNIA
TB,2001,2001-08-21,4.396877552278127,DAPHNIA
TB,2002,2002-08-12,20.51876191063126,DAPHNIA
TB,2003,2003-05-27,4.396877552278127,DAPHNIA
TB,2003,2003-06-24,16.121884358353135,DAPHNIA
TB,2003,2003-07-21,2.1984387761390636,DAPHNIA
TB,2004,2004-07-19,18.3203231344922,DAPHNIA
TB,2004,2004-08-17,32.976581642085954,DAPHNIA
TB,2004,2004-08-31,41.03752382126252,DAPHNIA
TB,2004,2004-09-10,57.89222110499535,DAPHNIA
TB,2004,2004-10-12,65.95316328417191,DAPHNIA
TB,2004,2004-11-11,4.396877552278127,DAPHNIA
TB,2005,2005-04-18,2.1984387761390636,DAPHNIA
TB,2005,2005-06-16,20.51876191063126,DAPHNIA
TB,2005,2005-07-11,49.09846600043909,DAPHNIA
TB,2005,2005-08-08,22.717200686770326,DAPHNIA
TB,2005,2005-10-05,10.25938095531563,DAPHNIA
TB,2006,2006-06-12,2.1984387761390636,DAPHNIA
TB,2006,2006-07-11,8.060942179176568,DAPHNIA
TB,2006,2006-08-08,34.762825541568944,DAPHNIA
TB,2006,2006-09-07,48.780093905104806,DAPHNIA
TB,2006,2006-10-02,120.38967307133203,DAPHNIA
TB,2006,2006-11-01,90.82708488430974,DAPHNIA
TB,2007,2007-04-25,4.396877552278127,DAPHNIA
TB,2007,2007-05-22,41.03752382126252,DAPHNIA
TB,2007,2007-06-18,153.89071432973446,DAPHNIA
TB,2007,2007-07-17,63.754724508032844,DAPHNIA
TB,2008,2008-06-03,20.51876191063126,DAPHNIA
TB,2008,2008-06-30,36.38699704360802,DAPHNIA
TB,2008,2008-07-28,3.7844618701795723,DAPHNIA
TB,2008,2008-09-23,22.717200686770326,DAPHNIA
TB,2008,2008-10-21,19.053136059871886,DAPHNIA
TB,2008,2008-11-11,2.1984387761390636,DAPHNIA
TB,2009,2009-05-29,16.71064131975869,DAPHNIA
TB,2009,2009-06-22,51.019715686971175,DAPHNIA
TB,2009,2009-07-21,56.28186441369326,DAPHNIA
TB,2009,2009-08-17,17.984899544210542,DAPHNIA
TB,2009,2009-09-15,16.89497957571779,DAPHNIA
TB,2009,2009-10-12,6.279736226864068,DAPHNIA
TB,2009,2009-11-16,2.0808091641958626,DAPHNIA
TB,2010,2010-07-07,28.92752286424972,DAPHNIA
TB,2010,2010-08-03,12.795581570558307,DAPHNIA
TB,2011,2011-06-27,4.382018429109385,DAPHNIA
TB,2011,2011-07-25,156.58435333774096,DAPHNIA
TB,2011,2011-08-23,87.9545472311072,DAPHNIA
TB,2011,2011-09-20,6.118173691864942,DAPHNIA
TB,2011,2011-10-18,14.858023792806609,DAPHNIA
TB,2011,2011-11-11,12.311257146378757,DAPHNIA
TB,2012,2012-05-30,59.388621501937095,DAPHNIA
TB,2012,2012-06-26,0.7097577230064527,DAPHNIA
TB,2012,2012-07-23,0.7636302100900165,DAPHNIA
TB,2013,2013-07-10,1.3201565639208566,DAPHNIA
TB,2013,2013-08-06,13.242869092335084,DAPHNIA
TB,2014,2014-07-16,17.25511809165383,DAPHNIA
TB,2014,2014-08-11,21.57901565940676,DAPHNIA
TB,2015,2015-06-17,9.172369867247644,DAPHNIA
TB,2015,2015-07-15,0.8762724585114441,DAPHNIA
TB,2016,2016-08-16,11.902045525168008,DAPHNIA
TB,2016,2016-09-14,2.8847602454492445,DAPHNIA
TB,2017,2017-06-15,29.400931111328692,DAPHNIA
TB,2017,2017-07-10,24.08990051349861,DAPHNIA
TB,2017,2017-08-07,2.894903772117991,DAPHNIA
TB,2018,2018-08-06,24.08990051349861,DAPHNIA
TB,2018,2018-09-06,29.577080972207387,DAPHNIA
TB,2018,2018-10-01,304.9812980859841,DAPHNIA
TB,2018,2018-11-07,13.499681999550456,DAPHNIA
TB,2019,2019-05-06,6.155628573189379,DAPHNIA
TB,2019,2019-06-04,73.86754287827254,DAPHNIA
TB,2019,2019-07-01,8.207504764252505,DAPHNIA
TB,2019,2019-07-29,8.207504764252505,DAPHNIA
TB,2019,2019-10-23,6.155628573189379,DAPHNIA
TB,2019,2019-11-05,2.0518761910631262,DAPHNIA
TR,1981,1981-07-02,11.9106681073633,DAPHNIA
TR,1981,1981-07-29,5.918648217622009,DAPHNIA
TR,1981,1981-08-10,4.783030120258626,DAPHNIA
TR,1981,1981-08-26,6.026456367731576,DAPHNIA
TR,1982,1982-06-08,6.7799178405564255,DAPHNIA
TR,1982,1982-08-03,17.747628143212157,DAPHNIA
TR,1982,1982-08-17,8.653985764405164,DAPHNIA
TR,1982,1982-09-11,21.674780398154642,DAPHNIA
TR,1982,1982-10-04,4.9998079131445525,DAPHNIA
TR,1982,1982-10-21,6.525090184788327,DAPHNIA
TR,1982,1982-11-29,1.6659183164032423,DAPHNIA
TR,1983,1983-06-07,9.130542573268999,DAPHNIA
TR,1983,1983-07-06,5.209388720468959,DAPHNIA
TR,1983,1983-08-03,18.173980672667277,DAPHNIA
TR,1983,1983-08-15,35.9636166351858,DAPHNIA
TR,1983,1983-09-08,21.407860094005322,DAPHNIA
TR,1984,1984-06-07,13.613885305092488,DAPHNIA
TR,1984,1984-07-05,47.413514670540074,DAPHNIA
TR,1984,1984-08-02,25.230857776755283,DAPHNIA
TR,1984,1984-08-15,13.68280357135092,DAPHNIA
TR,1984,1984-09-04,14.631436734702936,DAPHNIA
TR,1985,1985-06-26,34.6934496484615,DAPHNIA
TR,1985,1985-07-24,36.692834640239894,DAPHNIA
TR,1985,1985-08-06,34.254991916034584,DAPHNIA
TR,1985,1985-08-20,15.83305803933769,DAPHNIA
TR,1985,1985-09-12,26.85575898566779,DAPHNIA
TR,1985,1985-11-15,2.9348668847712442,DAPHNIA
TR,1986,1986-06-04,35.61829906435798,DAPHNIA
TR,1986,1986-06-17,57.83721832520117,DAPHNIA
TR,1986,1986-06-30,79.05170194098795,DAPHNIA
TR,1986,1986-07-15,33.92100668036308,DAPHNIA
TR,1986,1986-07-28,12.101290962428259,DAPHNIA
TR,1986,1986-08-12,16.527488596480573,DAPHNIA
TR,1986,1986-08-29,25.422187026036944,DAPHNIA
TR,1986,1986-09-09,0.57296727691353,DAPHNIA
TR,1986,1986-09-24,45.13545350069084,DAPHNIA
TR,1986,1986-10-06,102.58432446134819,DAPHNIA
TR,1986,1986-10-20,6.130579404363932,DAPHNIA
TR,1987,1987-01-13,5.997305939051673,DAPHNIA
TR,1987,1987-04-22,5.864032473739413,DAPHNIA
TR,1987,1987-05-19,11.194971086229788,DAPHNIA
TR,1987,1987-06-01,30.586260289163526,DAPHNIA
TR,1987,1987-06-12,89.4048497777249,DAPHNIA
TR,1987,1987-06-30,116.71115262734651,DAPHNIA
TR,1987,1987-07-15,44.34559837237205,DAPHNIA
TR,1987,1987-07-27,35.95343485102215,DAPHNIA
TR,1987,1987-08-10,7.861946276219957,DAPHNIA
TR,1987,1987-08-25,26.650604538271757,DAPHNIA
TR,1987,1987-09-09,13.250665739675732,DAPHNIA
TR,1987,1987-09-22,43.7958828876106,DAPHNIA
TR,1987,1987-10-08,7.190423867689549,DAPHNIA
TR,1988,1988-06-21,20.831334390640876,DAPHNIA
TR,1988,1988-07-06,47.20322823825607,DAPHNIA
TR,1988,1988-07-19,31.286736181353024,DAPHNIA
TR,1988,1988-08-01,64.21050440933006,DAPHNIA
TR,1988,1988-08-15,50.47199713289318,DAPHNIA
TR,1988,1988-08-29,46.6740477079808,DAPHNIA
TR,1988,1988-09-14,12.287340725884736,DAPHNIA
TR,1988,1988-09-26,7.043680523450987,DAPHNIA
TR,1988,1988-10-12,16.403991692610056,DAPHNIA
TR,1988,1988-11-07,3.4972812541645526,DAPHNIA
TR,1989,1989-02-21,6.46376306764458,DAPHNIA
TR,1989,1989-09-05,22.733049526000705,DAPHNIA
TR,1989,1989-10-04,16.070668345408293,DAPHNIA
TR,1990,1990-02-21,6.663673265612969,DAPHNIA
TR,1990,1990-06-11,11.262538980470463,DAPHNIA
TR,1990,1990-08-20,18.744155982950574,DAPHNIA
TR,1991,1991-06-19,11.725079474115311,DAPHNIA
TR,1991,1991-08-28,13.980681822787904,DAPHNIA
TR,1991,1991-11-11,4.266608679097662,DAPHNIA
TR,1992,1992-03-04,1.2674245053686655,DAPHNIA
TR,1992,1992-06-16,17.54764416649169,DAPHNIA
TR,1992,1992-08-24,3.6640873356610344,DAPHNIA
TR,1992,1992-11-10,9.832701334055098,DAPHNIA
TR,1993,1993-05-10,3.3318366328064846,DAPHNIA
TR,1993,1993-08-25,4.662522862640143,DAPHNIA
TR,1993,1993-11-08,3.7371529296012413,DAPHNIA
TR,1994,1994-06-14,20.742311105662587,DAPHNIA
TR,1994,1994-08-23,7.638626168181694,DAPHNIA
TR,1995,1995-06-14,11.739737295821563,DAPHNIA
TR,1995,1995-08-24,4.827344754026006,DAPHNIA
TR,1996,1996-06-11,4.979881092715451,DAPHNIA
TR,1996,1996-08-05,38.260751819107064,DAPHNIA
TR,1996,1996-11-07,43.258249091711285,DAPHNIA
TR,1997,1997-02-21,4.951738582422946,DAPHNIA
TR,1997,1997-06-17,17.52453356301551,DAPHNIA
TR,1997,1997-08-26,14.459887111992446,DAPHNIA
TR,1997,1997-11-11,4.4314681295630365,DAPHNIA
TR,1998,1998-06-16,14.133836002193181,DAPHNIA
TR,1998,1998-08-13,20.339923486433907,DAPHNIA
TR,1998,1998-11-13,2.8933454275063077,DAPHNIA
TR,1999,1999-02-26,10.356266379674345,DAPHNIA
TR,1999,1999-05-10,10.661877224980751,DAPHNIA
TR,1999,1999-06-29,59.63311432426608,DAPHNIA
TR,1999,1999-08-23,14.522556142364536,DAPHNIA
